corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_4821_13821,13821,0,cnc_train_3921_4821_13821_10,"'all doctors in government hospitals , dispensaries , live primary health centres and resident doctors of all six medical college colleges are on strike since december 21 , demaning a pay endure hike and time bound promotions '","['<ARG1>all doctors in government hospitals , dispensaries , live primary health centres and resident doctors of all six medical college colleges are on strike since december 21</ARG1> , <ARG0><SIG0>demaning</SIG0> a pay endure hike and time bound promotions</ARG0> ']",1
cnc,train_4822_13822,13822,0,cnc_train_3922_4822_13822_10,"'all doctors in government hospitals , dispensaries , primary wellness centres and resident doctors of all six medical college are on strike since dec 21 , demaning a pay hike and time bound promotions '","['<ARG1>all doctors in government hospitals , dispensaries , primary wellness centres and resident doctors of all six medical college are on strike since dec 21</ARG1> , <ARG0><SIG0>demaning</SIG0> a pay hike and time bound promotions</ARG0> ']",1
cnc,train_4823_13823,13823,0,cnc_train_3923_4823_13823_10,"'all doctors in regime hospitals , dispensaries , primary health centres and occupier doctors of all six checkup colleges are on strike since december 21 , demaning a pay hike and time bound promotions '","['<ARG1>all doctors in regime hospitals , dispensaries , primary health centres and occupier doctors of all six checkup colleges are on strike since december 21</ARG1> , <ARG0><SIG0>demaning</SIG0> a pay hike and time bound promotions</ARG0> ']",1
cnc,train_4824_13824,13824,0,cnc_train_3924_4824_13824_10,"'all doctors in government hospitals , dispensaries , primary health centres and resident doctors of all six medical colleges are on strike since december 21 , demaning a pay hike and time bound promotions '","['<ARG1>all doctors in government hospitals , dispensaries , primary health centres and resident doctors of all six medical colleges are on strike since december 21</ARG1> , <ARG0><SIG0>demaning</SIG0> a pay hike and time bound promotions</ARG0> ']",1
cnc,train_4825_13825,13825,0,cnc_train_3925_4825_13825_10,"'on friday besides , private doctors and medical teachers also stopped work for teacher four and two hours respectively in support of the protesting government doctors '","['on friday besides , <ARG1>private doctors and medical teachers also stopped work for teacher four and two hours respectively</ARG1> <ARG0><SIG0>in support of</SIG0> the protesting government doctors</ARG0> ']",1
cnc,train_4826_13826,13826,0,cnc_train_3926_4826_13826_10,"'on contain friday , private doctors and medical teachers also stopped work for four and two hours respectively in support of the aesculapian protesting government doctors '","['on contain friday , <ARG1>private doctors and medical teachers also stopped work for four and two hours respectively</ARG1> <ARG0><SIG0>in support of</SIG0> the aesculapian protesting government doctors</ARG0> ']",1
cnc,train_4827_13827,13827,0,cnc_train_3927_4827_13827_10,"'on friday , private doctors and medical teachers also stopped study for four and two hours respectively in affirm of the protesting government doctors '","['on friday , <ARG1>private doctors and medical teachers also stopped study for four and two hours respectively</ARG1> <ARG0><SIG0>in affirm of</SIG0> the protesting government doctors</ARG0> ']",1
cnc,train_4828_13828,13828,0,cnc_train_3928_4828_13828_10,"'on fri , private doctors and medical exam teachers also stopped work for four and two hours respectively in support of the protesting government doctors '","['on fri , <ARG1>private doctors and medical exam teachers also stopped work for four and two hours respectively</ARG1> <ARG0><SIG0>in support of</SIG0> the protesting government doctors</ARG0> ']",1
cnc,train_4829_13829,13829,0,cnc_train_3929_4829_13829_10,"'on friday , private doctors and medical teachers also stopped work for four and two hours respectively in support of the protesting government doctors '","['on friday , <ARG1>private doctors and medical teachers also stopped work for four and two hours respectively</ARG1> <ARG0><SIG0>in support of</SIG0> the protesting government doctors</ARG0> ']",1
cnc,train_4830_13830,13830,0,cnc_train_3930_4830_13830_10,"'around 30,000 truck drivers countrywide began striking for better pay yield on tuesday '","['<ARG1>around 30,000 truck drivers countrywide began striking</ARG1> <SIG0>for</SIG0> <ARG0>better pay yield on tuesday</ARG0> ']",1
cnc,train_4831_13831,13831,0,cnc_train_3931_4831_13831_10,"'around 30,000 truck drivers nationwide began striking for better pay on tuesday '","['<ARG1>around 30,000 truck drivers nationwide began striking</ARG1> <SIG0>for</SIG0> <ARG0>better pay on tuesday</ARG0> ']",1
cnc,train_4832_13832,13832,0,cnc_train_3932_4832_13832_10,"'around 30,000 truck drivers nationwide began striking for better pay on tuesday '","['<ARG1>around 30,000 truck drivers nationwide began striking</ARG1> <SIG0>for</SIG0> <ARG0>better pay on tuesday</ARG0> ']",1
cnc,train_4833_13833,13833,0,cnc_train_3933_4833_13833_10,"'around 30,000 hand truck truck drivers countrywide began striking for better pay on tuesday '","['<ARG1>around 30,000 hand truck truck drivers countrywide began striking</ARG1> <SIG0>for</SIG0> <ARG0>better pay on tuesday</ARG0> ']",1
cnc,train_4834_13834,13834,0,cnc_train_3934_4834_13834_10,"'around 30,000 truck drivers countrywide began striking for better pay on tuesday '","['<ARG1>around 30,000 truck drivers countrywide began striking</ARG1> <SIG0>for</SIG0> <ARG0>better pay on tuesday</ARG0> ']",1
cnc,train_4840_13840,13840,0,cnc_train_3940_4840_13840_10,'several incidents of violence and intimidation severely affected the distribution of goods and foodstuffs to sponsor and depots ',['<ARG0>several incidents of violence and intimidation</ARG0> <ARG1><SIG0>severely affected</SIG0> the distribution of goods and foodstuffs to sponsor and depots</ARG1> '],1
cnc,train_4841_13841,13841,0,cnc_train_3941_4841_13841_10,'several shop incidents of violence and intimidation severely affected the distribution of goods and foodstuffs to shops and depots ',['<ARG0>several shop incidents of violence and intimidation</ARG0> <ARG1><SIG0>severely affected</SIG0> the distribution of goods and foodstuffs to shops and depots</ARG1> '],1
cnc,train_4842_13842,13842,0,cnc_train_3942_4842_13842_10,'several incidents of violence and intimidation severely affected the distribution goodness of goods and foodstuffs to shops and depots ',['<ARG0>several incidents of violence and intimidation</ARG0> <ARG1><SIG0>severely affected</SIG0> the distribution goodness of goods and foodstuffs to shops and depots</ARG1> '],1
cnc,train_4843_13843,13843,0,cnc_train_3943_4843_13843_10,'several incident of violence and intimidation severely affected the distribution of goods and foodstuffs to shops and depots ',['<ARG0>several incident of violence and intimidation</ARG0> <ARG1><SIG0>severely affected</SIG0> the distribution of goods and foodstuffs to shops and depots</ARG1> '],1
cnc,train_4844_13844,13844,0,cnc_train_3944_4844_13844_10,'several incidents of violence and intimidation severely affected the distribution of goods and foodstuffs to shops and depots ',['<ARG0>several incidents of violence and intimidation</ARG0> <ARG1><SIG0>severely affected</SIG0> the distribution of goods and foodstuffs to shops and depots</ARG1> '],1
cnc,train_4845_13845,13845,0,cnc_train_3945_4845_13845_10,'rfea chief executive nico badenhorst aforementioned the strike was costing the country r100 million a day ',['rfea chief executive nico badenhorst aforementioned <ARG0>the strike</ARG0> <SIG0>was <ARG1>costing</SIG0> the country r100 million a day</ARG1> '],1
cnc,train_4846_13846,13846,0,cnc_train_3946_4846_13846_10,'rfea chief executive nico badenhorst said the strike was costing the country r100 million a day ',['rfea chief executive nico badenhorst said <ARG0>the strike</ARG0> <SIG0>was <ARG1>costing</SIG0> the country r100 million a day</ARG1> '],1
cnc,train_4847_13847,13847,0,cnc_train_3947_4847_13847_10,'rfea chief executive nico badenhorst said the strike was costing the country r100 million a day ',['rfea chief executive nico badenhorst said <ARG0>the strike</ARG0> <SIG0>was <ARG1>costing</SIG0> the country r100 million a day</ARG1> '],1
cnc,train_4848_13848,13848,0,cnc_train_3948_4848_13848_10,'rfea chief executive nico badenhorst said the strike was costing the state r100 million a day ',['rfea chief executive nico badenhorst said <ARG0>the strike</ARG0> <SIG0>was <ARG1>costing</SIG0> the state r100 million a day</ARG1> '],1
cnc,train_4849_13849,13849,0,cnc_train_3949_4849_13849_10,'rfea chief executive nico badenhorst said the strike was costing the country r100 million a day ',['rfea chief executive nico badenhorst said <ARG0>the strike</ARG0> <SIG0>was <ARG1>costing</SIG0> the country r100 million a day</ARG1> '],1
cnc,train_4850_13850,13850,0,cnc_train_3950_4850_13850_10,"'on tuesday , 29 truckers were stop in the johannesburg city centre after violent clashes with the police '","['<ARG1>on tuesday , 29 truckers were stop in the johannesburg city centre</ARG1> after <ARG0>violent clashes with the police</ARG0> ']",1
cnc,train_4851_13851,13851,0,cnc_train_3951_4851_13851_10,"'on tuesday , 29 truckers were contain in the johannesburg city centre after violent clashes with the police '","['<ARG1>on tuesday , 29 truckers were contain in the johannesburg city centre</ARG1> after <ARG0>violent clashes with the police</ARG0> ']",1
cnc,train_4852_13852,13852,0,cnc_train_3952_4852_13852_10,"'on tuesday , 29 truckers were arrested in the johannesburg city centre after violent clashes trucker with the police '","['<ARG1>on tuesday , 29 truckers were arrested in the johannesburg city centre</ARG1> after <ARG0>violent clashes trucker with the police</ARG0> ']",1
cnc,train_4853_13853,13853,0,cnc_train_3953_4853_13853_10,"'on tuesday , 29 truckers were arrested in the johannesburg city trucker centre after violent clashes with the police '","['<ARG1>on tuesday , 29 truckers were arrested in the johannesburg city trucker centre</ARG1> after <ARG0>violent clashes with the police</ARG0> ']",1
cnc,train_4854_13854,13854,0,cnc_train_3954_4854_13854_10,"'on tuesday , 29 truckers were arrested in the johannesburg city centre after violent clashes with the police '","['<ARG1>on tuesday , 29 truckers were arrested in the johannesburg city centre</ARG1> after <ARG0>violent clashes with the police</ARG0> ']",1
cnc,train_4855_13855,13855,0,cnc_train_3955_4855_13855_10,"'engg students demand uniform govern on atkt posted fri jan 15 1999 ist mumbai , jan 14 engineering students held a demonstration at the university of mumbai campus at fort on wednesday , demanding that they be allowed to sustain term subsidisation for the year '","['engg students demand uniform govern on atkt posted fri jan 15 1999 ist mumbai , jan 14 <ARG1>engineering students held a demonstration at the university of mumbai campus at fort on wednesday</ARG1> , <ARG0><SIG0>demanding that</SIG0> they be allowed to sustain term subsidisation for the year</ARG0> ']",1
cnc,train_4856_13856,13856,0,cnc_train_3956_4856_13856_10,"'engg students demand uniform rule on atkt posted fri jan 15 1999 ist mumbai , january 14 engineering students held a demonstration at the university of mumbai campus at endure astatine fort on wednesday , demanding that they be allowed along to keep live term grant for the year '","['engg students demand uniform rule on atkt posted fri jan 15 1999 ist mumbai , january 14 <ARG1>engineering students held a demonstration at the university of mumbai campus at endure astatine fort on wednesday</ARG1> , <ARG0><SIG0>demanding that</SIG0> they be allowed along to keep live term grant for the year</ARG0> ']",1
cnc,train_4857_13857,13857,0,cnc_train_3957_4857_13857_10,"'engg students demand uniform rule on atkt posted post fri jan 15 1999 continue ist mumbai , january 14 engineering students held a demonstration at the university of mumbai campus at fort on wednesday consistent , demanding that they be allowed to keep term consistent grant for the year '","['engg students demand uniform rule on atkt posted post fri jan 15 1999 continue ist mumbai , january 14 <ARG1>engineering students held a demonstration at the university of mumbai campus at fort on wednesday</ARG1> consistent , <ARG0><SIG0>demanding that</SIG0> they be allowed to keep term consistent grant for the year</ARG0> ']",1
cnc,train_4858_13858,13858,0,cnc_train_3958_4858_13858_10,"'engg students demand unvarying rule on atkt posted fri jan 15 1999 ist mumbai , january 14 engineering students defend a demonstration at the university of mumbai campus at fort on wednesday , demanding that they be let to keep term ulysses grant for the year '","['engg students demand unvarying rule on atkt posted fri jan 15 1999 ist mumbai , january 14 <ARG1>engineering students defend a demonstration at the university of mumbai campus at fort on wednesday</ARG1> , <ARG0><SIG0>demanding that</SIG0> they be let to keep term ulysses grant for the year</ARG0> ']",1
cnc,train_4859_13859,13859,0,cnc_train_3959_4859_13859_10,"'engg students demand uniform rule on atkt posted fri jan 15 1999 ist mumbai , january 14 engineering students held a demonstration at the university of mumbai campus at fort on wednesday , demanding that they be allowed to keep term grant for the year '","['engg students demand uniform rule on atkt posted fri jan 15 1999 ist mumbai , january 14 <ARG1>engineering students held a demonstration at the university of mumbai campus at fort on wednesday</ARG1> , <ARG0><SIG0>demanding that</SIG0> they be allowed to keep term grant for the year</ARG0> ']",1
cnc,train_4860_13860,13860,0,cnc_train_3960_4860_13860_10,"""wednesday 's demonstration was the second one organised with the assistance of the bharatiya vidyarti sena bvs  ""","[""<ARG1>wednesday 's demonstration was the second one organised</ARG1> <ARG0><SIG0>with the assistance of</SIG0> the bharatiya vidyarti sena bvs </ARG0> ""]",1
cnc,train_4861_13861,13861,0,cnc_train_3961_4861_13861_10,"""wednesday 's demonstration was the second one organised with the help of the bharatiya vidyarti sena bvs  ""","[""<ARG1>wednesday 's demonstration was the second one organised</ARG1> <ARG0><SIG0>with the help of</SIG0> the bharatiya vidyarti sena bvs </ARG0> ""]",1
cnc,train_4862_13862,13862,0,cnc_train_3962_4862_13862_10,"""wednesday 's presentment was the second one organised with the help of the bharatiya vidyarti sena bvs  ""","[""<ARG1>wednesday 's presentment was the second one organised</ARG1> <ARG0><SIG0>with the help of</SIG0> the bharatiya vidyarti sena bvs </ARG0> ""]",1
cnc,train_4863_13863,13863,0,cnc_train_3963_4863_13863_10,"""wednesday 's demonstration was the second one organised with the help of the bharatiya vidyarti sena bvs  ""","[""<ARG1>wednesday 's demonstration was the second one organised</ARG1> <ARG0><SIG0>with the help of</SIG0> the bharatiya vidyarti sena bvs </ARG0> ""]",1
cnc,train_4864_13864,13864,0,cnc_train_3964_4864_13864_10,"""wednesday 's demonstration was the second one organised with the help of the bharatiya vidyarti sena bvs  ""","[""<ARG1>wednesday 's demonstration was the second one organised</ARG1> <ARG0><SIG0>with the help of</SIG0> the bharatiya vidyarti sena bvs </ARG0> ""]",1
cnc,train_4865_13865,13865,0,cnc_train_3965_4865_13865_10,"'the 60 page charge sheet , filed by national investigation agencynia on saturday before a special court piece of paper citizenry in new delhi , past details reconnaissance activities carried out by 50 year old headley of the targets attacked by lashker e taibalet terrorists on november 26 , 2008 that along left 166 people dead '","['the 60 page charge sheet , filed by national investigation agencynia on saturday before a special court piece of paper citizenry in new delhi , past details <ARG0>reconnaissance activities carried out by 50 year old headley of the targets attacked by lashker e taibalet terrorists on november 26 , 2008</ARG0> that along <ARG1><SIG0>left</SIG0> 166 people dead</ARG1> ']",1
cnc,train_4866_13866,13866,0,cnc_train_3966_4866_13866_10,"'the 60 pageboy charge sheet , filed by national investigation agencynia on saturday before a special court in new delhi , details reconnaissance activities carried out by 50 class one time headley of the targets aggress by lashker e taibalet terrorists on november xxvi , 2008 that left 166 people dead '","['the 60 pageboy charge sheet , filed by national investigation agencynia on saturday before a special court in new delhi , details <ARG0>reconnaissance activities carried out by 50 class one time headley of the targets aggress by lashker e taibalet terrorists on november xxvi , 2008</ARG0> that <ARG1><SIG0>left</SIG0> 166 people dead</ARG1> ']",1
cnc,train_4867_13867,13867,0,cnc_train_3967_4867_13867_10,"'the 60 page charge sheet , filed vitamin a by national investigation agencynia on saturday before a special court in new delhi , details past reconnaissance activities carried out by along 50 year old thomas nelson page headley of the targets attacked by thomas nelson page lashker e taibalet terrorists on november 26 , 2008 that left 166 people dead '","['the 60 page charge sheet , filed vitamin a by national investigation agencynia on saturday before a special court in new delhi , details past <ARG0>reconnaissance activities carried out by along 50 year old thomas nelson page headley of the targets attacked by thomas nelson page lashker e taibalet terrorists on november 26 , 2008</ARG0> that <ARG1><SIG0>left</SIG0> 166 people dead</ARG1> ']",1
cnc,train_4868_13868,13868,0,cnc_train_3968_4868_13868_10,"'the 60 page charge sheet , filed by national investigation agencynia on saturday before a special motor lodge in fresh delhi , details reconnaissance activities carried out by 50 year previous headley of the targets attacked by lashker e taibalet terrorists on nov xxvi , 2008 that left 166 people dead '","['the 60 page charge sheet , filed by national investigation agencynia on saturday before a special motor lodge in fresh delhi , details <ARG0>reconnaissance activities carried out by 50 year previous headley of the targets attacked by lashker e taibalet terrorists on nov xxvi , 2008</ARG0> that <ARG1><SIG0>left</SIG0> 166 people dead</ARG1> ']",1
cnc,train_4869_13869,13869,0,cnc_train_3969_4869_13869_10,"'the 60 page charge sheet , filed by national investigation agencynia on saturday before a special court in new delhi , details reconnaissance activities carried out by 50 year old headley of the targets attacked by lashker e taibalet terrorists on november 26 , 2008 that left 166 people dead '","['the 60 page charge sheet , filed by national investigation agencynia on saturday before a special court in new delhi , details <ARG0>reconnaissance activities carried out by 50 year old headley of the targets attacked by lashker e taibalet terrorists on november 26 , 2008</ARG0> that <ARG1><SIG0>left</SIG0> 166 people dead</ARG1> ']",1
cnc,train_4875_13875,13875,0,cnc_train_3975_4875_13875_10,"'around 430 pm , a 70 member contingent upon of vhp and bajrang dal militant contribute by their leaders yaman singh and nearly 20 religious school principal went in a emanation towards the raj bhavan with an intention to submit a representation t o g o v e r n o r e s l narasimhan '","['around 430 pm , <ARG1>a 70 member contingent upon of vhp and bajrang dal militant contribute by their leaders yaman singh and nearly 20 religious school principal went in a emanation towards the raj bhavan</ARG1> <SIG0>with an intention <ARG0>to</SIG0> submit a representation t o g o v e r n o r e s l narasimhan</ARG0> ']",1
cnc,train_4876_13876,13876,0,cnc_train_3976_4876_13876_10,"'around 430 pm , a 70 member contingent of vhp and bajrang dal activists led by their leaders yaman singh and nearly xx religious heads operate in a procession towards the raj bhavan with an intention to submit a delegacy t o g o v atomic number roentgen n o roentgen atomic number s l narasimhan '","['around 430 pm , <ARG1>a 70 member contingent of vhp and bajrang dal activists led by their leaders yaman singh and nearly xx religious heads operate in a procession towards the raj bhavan</ARG1> <SIG0>with an intention <ARG0>to</SIG0> submit a delegacy t o g o v atomic number roentgen n o roentgen atomic number s l narasimhan</ARG0> ']",1
cnc,train_4877_13877,13877,0,cnc_train_3977_4877_13877_10,"'around 430 pm , a 70 member contingent of vhp universal gas constant and bajrang dal activists led by their leaders yaman singh and nearly 20 religious heads went in a procession towards the raj bhavan with an intention to oxygen submit a representation t activist o g o v e r n o r oxygen e s l narasimhan '","['around 430 pm , <ARG1>a 70 member contingent of vhp universal gas constant and bajrang dal activists led by their leaders yaman singh and nearly 20 religious heads went in a procession towards the raj bhavan</ARG1> <SIG0>with an intention <ARG0>to</SIG0> oxygen submit a representation t activist o g o v e r n o r oxygen e s l narasimhan</ARG0> ']",1
cnc,train_4878_13878,13878,0,cnc_train_3978_4878_13878_10,"'around 430 pm , a 70 member contingent of vhp and liothyronine bajrang dal activists led by their leaders yaman singh and nearly 20 religious heads went in a procession towards the raj bhavan with an intention to submit a representation t purpose o g o v e r n o vitamin a r snuff it e s l narasimhan role '","['around 430 pm , <ARG1>a 70 member contingent of vhp and liothyronine bajrang dal activists led by their leaders yaman singh and nearly 20 religious heads went in a procession towards the raj bhavan</ARG1> <SIG0>with an intention <ARG0>to</SIG0> submit a representation t purpose o g o v e r n o vitamin a r snuff it e s l narasimhan</ARG0> role ']",1
cnc,train_4879_13879,13879,0,cnc_train_3979_4879_13879_10,"'around 430 pm , a 70 member contingent of vhp and bajrang dal activists led by their leaders yaman singh and nearly 20 religious heads went in a procession towards the raj bhavan with an intention to submit a representation t o g o v e r n o r e s l narasimhan '","['around 430 pm , <ARG1>a 70 member contingent of vhp and bajrang dal activists led by their leaders yaman singh and nearly 20 religious heads went in a procession towards the raj bhavan</ARG1> <SIG0>with an intention <ARG0>to</SIG0> submit a representation t o g o v e r n o r e s l narasimhan</ARG0> ']",1
cnc,train_4890_13890,13890,0,cnc_train_3990_4890_13890_10,"'26th april 2014 0926 am nearly three months after an aiadmk functionary was indium chased and hacked to death in full public view near the busy chengalpattu government hospital , the victim s wife and relatives apr staged a organise hunger strike replete demanding official that the police arrest those who masterminded the murder '","['26th april 2014 0926 am nearly three months after an aiadmk functionary was indium chased and hacked to death in full public view near the busy chengalpattu government hospital , <ARG1>the victim s wife and relatives apr staged a organise hunger strike</ARG1> replete <ARG0><SIG0>demanding</SIG0> official that the police arrest those who masterminded the murder</ARG0> ']",1
cnc,train_4891_13891,13891,0,cnc_train_3991_4891_13891_10,"'26th april 2014 0926 am nearly three calendar month after an aiadmk functionary was chased and hacked to death in wide cut public view near the busy chengalpattu government hospital , the victim s married woman and relation snoop a hunger strike demanding that the police arrest those who masterminded the murder '","['26th april 2014 0926 am nearly three calendar month after an aiadmk functionary was chased and hacked to death in wide cut public view near the busy chengalpattu government hospital , <ARG1>the victim s married woman and relation snoop a hunger strike</ARG1> <ARG0><SIG0>demanding</SIG0> that the police arrest those who masterminded the murder</ARG0> ']",1
cnc,train_4892_13892,13892,0,cnc_train_3992_4892_13892_10,"'26th april 2014 0926 am nearly tercet month after an aiadmk functionary was chased and hacked to demise in full public view near the busy chengalpattu government hospital , the victim s wife and congenator staged a hunger strike demanding that the police apprehend those who masterminded the murder '","['26th april 2014 0926 am nearly tercet month after an aiadmk functionary was chased and hacked to demise in full public view near the busy chengalpattu government hospital , <ARG1>the victim s wife and congenator staged a hunger strike</ARG1> <ARG0><SIG0>demanding</SIG0> that the police apprehend those who masterminded the murder</ARG0> ']",1
cnc,train_4893_13893,13893,0,cnc_train_3993_4893_13893_10,"'26th april 2014 associate in nursing 0926 am nearly three months indium after an aiadmk functionary was chased and hacked to death in full public view near the busy chengalpattu government hospital , the victim s wife and relatives staged a hunger strike demanding that the live police arrest those hack who masterminded the starve murder '","['26th april 2014 associate in nursing 0926 am nearly three months indium after an aiadmk functionary was chased and hacked to death in full public view near the busy chengalpattu government hospital , <ARG1>the victim s wife and relatives staged a hunger strike</ARG1> <ARG0><SIG0>demanding</SIG0> that the live police arrest those hack who masterminded the starve murder</ARG0> ']",1
cnc,train_4894_13894,13894,0,cnc_train_3994_4894_13894_10,"'26th april 2014 0926 am nearly three months after an aiadmk functionary was chased and hacked to death in full public view near the busy chengalpattu government hospital , the victim s wife and relatives staged a hunger strike demanding that the police arrest those who masterminded the murder '","['26th april 2014 0926 am nearly three months after an aiadmk functionary was chased and hacked to death in full public view near the busy chengalpattu government hospital , <ARG1>the victim s wife and relatives staged a hunger strike</ARG1> <ARG0><SIG0>demanding</SIG0> that the police arrest those who masterminded the murder</ARG0> ']",1
cnc,train_4895_13895,13895,0,cnc_train_3995_4895_13895_10,"'subsequently association , the police arrested six persons in connection with the murder and eight others turned themselves in '","['subsequently association , <ARG1>the police arrested six persons</ARG1> <ARG0><SIG0>in connection with</SIG0> the murder and eight others turned themselves in</ARG0> ']",1
cnc,train_4896_13896,13896,0,cnc_train_3996_4896_13896_10,"'subsequently , the police arrested six persons in connection with the murder and eight others turned themselves in patrol '","['subsequently , <ARG1>the police arrested six persons</ARG1> <ARG0><SIG0>in connection with</SIG0> the murder and eight others turned themselves in</ARG0> patrol ']",1
cnc,train_4897_13897,13897,0,cnc_train_3997_4897_13897_10,"'subsequently , the police arrested six persons in connection with the murder and octonary others turned themselves in '","['subsequently , <ARG1>the police arrested six persons</ARG1> <ARG0><SIG0>in connection with</SIG0> the murder and octonary others turned themselves in</ARG0> ']",1
cnc,train_4898_13898,13898,0,cnc_train_3998_4898_13898_10,"'subsequently , the police arrested six persons in connecter with the murder and eight others turned themselves in '","['subsequently , <ARG1>the police arrested six persons</ARG1> <ARG0><SIG0>in connecter with</SIG0> the murder and eight others turned themselves in</ARG0> ']",1
cnc,train_4899_13899,13899,0,cnc_train_3999_4899_13899_10,"'subsequently , the police arrested six persons in connection with the murder and eight others turned themselves in '","['subsequently , <ARG1>the police arrested six persons</ARG1> <ARG0><SIG0>in connection with</SIG0> the murder and eight others turned themselves in</ARG0> ']",1
cnc,train_4905_13905,13905,0,cnc_train_4005_4905_13905_10,'heavy police presence was experience in the area due to the protest ',['<ARG1>heavy police presence was experience in the area</ARG1> <SIG0>due to</SIG0> <ARG0>the protest</ARG0> '],1
cnc,train_4906_13906,13906,0,cnc_train_4006_4906_13906_10,'heavy police presence was seen in live the area due to the protest ',['<ARG1>heavy police presence was seen in live the area</ARG1> <SIG0>due to</SIG0> <ARG0>the protest</ARG0> '],1
cnc,train_4907_13907,13907,0,cnc_train_4007_4907_13907_10,'heavy police presence was seen in patrol the area due to the protest ',['<ARG1>heavy police presence was seen in patrol the area</ARG1> <SIG0>due to</SIG0> <ARG0>the protest</ARG0> '],1
cnc,train_4908_13908,13908,0,cnc_train_4008_4908_13908_10,'heavy police presence was look in the area due to the protest ',['<ARG1>heavy police presence was look in the area</ARG1> <SIG0>due to</SIG0> <ARG0>the protest</ARG0> '],1
cnc,train_4909_13909,13909,0,cnc_train_4009_4909_13909_10,'heavy police presence was seen in the area due to the protest ',['<ARG1>heavy police presence was seen in the area</ARG1> <SIG0>due to</SIG0> <ARG0>the protest</ARG0> '],1
cnc,train_4910_13910,13910,0,cnc_train_4010_4910_13910_10,"'the ordination was introduced reportedly to neutralise the quota agitation launched by socially , economically and politically herculean patel community in the state since july 2015 '","['<ARG1>the ordination was introduced</ARG1> reportedly <ARG0><SIG0>to</SIG0> neutralise the quota agitation launched by socially , economically and politically herculean patel community in the state since july 2015</ARG0> ']",1
cnc,train_4911_13911,13911,0,cnc_train_4011_4911_13911_10,"'the ordinance was introduced reportedly to neutralise the quota agitation launched by socially , economically regulation and politically powerful past patel community in the state since july 2015 '","['<ARG1>the ordinance was introduced</ARG1> reportedly <ARG0><SIG0>to</SIG0> neutralise the quota agitation launched by socially , economically regulation and politically powerful past patel community in the state since july 2015</ARG0> ']",1
cnc,train_4912_13912,13912,0,cnc_train_4012_4912_13912_10,"'the ordinance was introduced reportedly to neutralise the quota agitation launched by socially , economically and politically powerful patel community live in the state since plunge july 2015 '","['<ARG1>the ordinance was introduced</ARG1> reportedly <ARG0><SIG0>to</SIG0> neutralise the quota agitation launched by socially , economically and politically powerful patel community live in the state since plunge july 2015</ARG0> ']",1
cnc,train_4913_13913,13913,0,cnc_train_4013_4913_13913_10,"'the ordination was introduced reportedly to neutralise the quota agitation launched by socially , economically and politically powerful patel residential area in the state since july 2015 '","['<ARG1>the ordination was introduced</ARG1> reportedly <ARG0><SIG0>to</SIG0> neutralise the quota agitation launched by socially , economically and politically powerful patel residential area in the state since july 2015</ARG0> ']",1
cnc,train_4914_13914,13914,0,cnc_train_4014_4914_13914_10,"'the ordinance was introduced reportedly to neutralise the quota agitation launched by socially , economically and politically powerful patel community in the state since july 2015 '","['<ARG1>the ordinance was introduced</ARG1> reportedly <ARG0><SIG0>to</SIG0> neutralise the quota agitation launched by socially , economically and politically powerful patel community in the state since july 2015</ARG0> ']",1
cnc,train_4915_13915,13915,0,cnc_train_4015_4915_13915_10,"'the patels have been seeking quota under the obc category through a pitched 10 month old agitation across the state , and this proved peddle to be search search a key factor for the exit of anandiben snuff it patel as the chief minister '","['<ARG0>the patels have been seeking quota under the obc category through a pitched 10 month old agitation across the state</ARG0> , and <SIG0>this proved peddle to be search search a key factor</SIG0> for <ARG1>the exit of anandiben snuff it patel as the chief minister</ARG1> ']",1
cnc,train_4916_13916,13916,0,cnc_train_4016_4916_13916_10,"'the patels have been seeking quota under the obc category through live a pitched live 10 month old agitation across the state , and this vitamin a proved to be a key factor for the exit of vitamin a anandiben patel as the chief minister '","['<ARG0>the patels have been seeking quota under the obc category through live a pitched live 10 month old agitation across the state</ARG0> , and <SIG0>this vitamin a proved to be a key factor</SIG0> for <ARG1>the exit of vitamin a anandiben patel as the chief minister</ARG1> ']",1
cnc,train_4917_13917,13917,0,cnc_train_4017_4917_13917_10,"'the patels have been seeking quota under the obc category through a huckster 10 month honest to goodness agitation across the state , and this proved to be a key factor for the pop off of anandiben patel as the primary minister '","['<ARG0>the patels have been seeking quota under the obc category through a huckster 10 month honest to goodness agitation across the state</ARG0> , and <SIG0>this proved to be a key factor</SIG0> for <ARG1>the pop off of anandiben patel as the primary minister</ARG1> ']",1
cnc,train_4918_13918,13918,0,cnc_train_4018_4918_13918_10,"'the patels have been quest quota under the obc family through a pitched 10 calendar month old agitation across the state , and this proven to be a key factor for the exit of anandiben patel as the chief minister '","['<ARG0>the patels have been quest quota under the obc family through a pitched 10 calendar month old agitation across the state</ARG0> , and <SIG0>this proven to be a key factor</SIG0> for <ARG1>the exit of anandiben patel as the chief minister</ARG1> ']",1
cnc,train_4919_13919,13919,0,cnc_train_4019_4919_13919_10,"'the patels have been seeking quota under the obc category through a pitched 10 month old agitation across the state , and this proved to be a key factor for the exit of anandiben patel as the chief minister '","['<ARG0>the patels have been seeking quota under the obc category through a pitched 10 month old agitation across the state</ARG0> , and <SIG0>this proved to be a key factor</SIG0> for <ARG1>the exit of anandiben patel as the chief minister</ARG1> ']",1
